$GPRMC,233705.000,A,4234.1501,N,08340.3065,W,33.06,97.89,230617,,,D*7A
$GPRMC,233705.200,A,4234.1498,N,08340.3040,W,33.12,97.77,230617,,,D*7A
$GPRMC,233705.400,A,4234.1496,N,08340.3015,W,33.10,97.57,230617,,,D*72
$GPRMC,233705.600,A,4234.1494,N,08340.2990,W,32.29,96.95,230617,,,D*73
$GPRMC,233705.800,A,4234.1492,N,08340.2966,W,32.11,96.53,230617,,,D*73
$GPRMC,233706.000,A,4234.1490,N,08340.2941,W,32.13,96.39,230617,,,D*71
$GPRMC,233706.200,A,4234.1488,N,08340.2916,W,32.10,95.54,230617,,,D*73
$GPRMC,233706.400,A,4234.1486,N,08340.2892,W,32.10,95.04,230617,,,D*73
$GPRMC,233706.600,A,4234.1485,N,08340.2867,W,32.08,94.38,230617,,,D*7F
$GPRMC,233706.800,A,4234.1483,N,08340.2843,W,32.44,93.86,230617,,,D*7B
$GPRMC,233707.000,A,4234.1482,N,08340.2818,W,32.44,92.87,230617,,,D*7D
$GPRMC,233707.200,A,4234.1481,N,08340.2793,W,32.37,91.89,230617,,,D*79
$GPRMC,233707.400,A,4234.1480,N,08340.2768,W,32.33,90.87,230617,,,D*71
$GPRMC,233707.600,A,4234.1479,N,08340.2744,W,32.36,90.99,230617,,,D*71
$GPRMC,233707.800,A,4234.1479,N,08340.2718,W,32.32,90.68,230617,,,D*7C
$GPRMC,233708.000,A,4234.1478,N,08340.2693,W,32.29,90.65,230617,,,D*7F
$GPRMC,233708.200,A,4234.1478,N,08340.2669,W,32.29,90.65,230617,,,D*78
$GPRMC,233708.400,A,4234.1477,N,08340.2644,W,32.28,90.65,230617,,,D*7F
$GPRMC,233708.600,A,4234.1477,N,08340.2619,W,32.28,90.44,230617,,,D*76
$GPRMC,233708.800,A,4234.1476,N,08340.2594,W,32.28,90.41,230617,,,D*7A
$GPRMC,233709.000,A,4234.1476,N,08340.2569,W,32.30,89.97,230617,,,D*7B
$GPRMC,233709.200,A,4234.1476,N,08340.2544,W,32.31,89.92,230617,,,D*72
$GPRMC,233709.400,A,4234.1476,N,08340.2519,W,32.31,89.66,230617,,,D*77
$GPRMC,233709.600,A,4234.1476,N,08340.2494,W,32.30,89.44,230617,,,D*70
$GPRMC,233709.800,A,4234.1476,N,08340.2469,W,32.27,89.67,230617,,,D*7B
$GPRMC,233710.000,A,4234.1476,N,08340.2445,W,32.24,89.68,230617,,,D*79
$GPRMC,233710.200,A,4234.1476,N,08340.2420,W,31.98,89.73,230617,,,D*76
$GPRMC,233710.400,A,4234.1476,N,08340.2395,W,31.93,90.17,230617,,,D*78
$GPRMC,233710.600,A,4234.1476,N,08340.2371,W,31.94,90.30,230617,,,D*72
$GPRMC,233710.800,A,4234.1476,N,08340.2347,W,31.85,90.13,230617,,,D*78
$GPRMC,233711.000,A,4234.1476,N,08340.2322,W,31.03,90.26,230617,,,D*7A
$GPRMC,233711.200,A,4234.1475,N,08340.2299,W,31.31,90.19,230617,,,D*77
$GPRMC,233711.400,A,4234.1475,N,08340.2276,W,29.92,90.07,230617,,,D*7F
$GPRMC,233711.600,A,4234.1475,N,08340.2253,W,29.33,90.03,230617,,,D*75
$GPRMC,233711.800,A,4234.1475,N,08340.2231,W,28.56,89.90,230617,,,D*7F
$GPRMC,233712.000,A,4234.1475,N,08340.2209,W,27.98,89.71,230617,,,D*7D
$GPRMC,233712.200,A,4234.1475,N,08340.2188,W,27.26,89.44,230617,,,D*76
$GPRMC,233712.400,A,4234.1475,N,08340.2167,W,26.63,89.57,230617,,,D*73
$GPRMC,233712.600,A,4234.1476,N,08340.2147,W,25.98,89.22,230617,,,D*75
$GPRMC,233712.800,A,4234.1476,N,08340.2128,W,25.30,89.75,230617,,,D*72
$GPRMC,233713.000,A,4234.1476,N,08340.2109,W,24.69,89.67,230617,,,D*76
$GPRMC,233713.200,A,4234.1476,N,08340.2090,W,24.06,89.71,230617,,,D*7B
$GPRMC,233713.400,A,4234.1476,N,08340.2072,W,23.42,89.86,230617,,,D*7E
$GPRMC,233713.600,A,4234.1476,N,08340.2054,W,22.70,89.88,230617,,,D*76
$GPRMC,233713.800,A,4234.1476,N,08340.2037,W,22.11,89.78,230617,,,D*75
$GPRMC,233714.000,A,4234.1476,N,08340.2020,W,21.45,90.16,230617,,,D*7E
$GPRMC,233714.200,A,4234.1476,N,08340.2004,W,20.89,90.27,230617,,,D*79
$GPRMC,233714.400,A,4234.1476,N,08340.1988,W,20.47,91.32,230617,,,D*76
$GPRMC,233714.600,A,4234.1476,N,08340.1973,W,20.21,92.81,230617,,,D*7B
$GPRMC,233714.800,A,4234.1475,N,08340.1958,W,20.01,94.49,230617,,,D*7F
$GPRMC,233715.000,A,4234.1474,N,08340.1943,W,19.95,96.87,230617,,,D*7A
$GPRMC,233715.200,A,4234.1473,N,08340.1928,W,19.72,98.81,230617,,,D*73
$GPRMC,233715.400,A,4234.1471,N,08340.1913,W,19.55,100.89,230617,,,D*42
$GPRMC,233715.600,A,4234.1469,N,08340.1898,W,19.32,102.66,230617,,,D*49
$GPRMC,233715.800,A,4234.1467,N,08340.1884,W,19.14,104.66,230617,,,D*46
$GPRMC,233716.000,A,4234.1464,N,08340.1870,W,18.97,106.69,230617,,,D*42
$GPRMC,233716.200,A,4234.1461,N,08340.1856,W,18.66,109.42,230617,,,D*49
$GPRMC,233716.400,A,4234.1457,N,08340.1843,W,18.64,111.16,230617,,,D*44
$GPRMC,233716.600,A,4234.1453,N,08340.1830,W,18.46,113.22,230617,,,D*43
$GPRMC,233716.800,A,4234.1449,N,08340.1817,W,18.24,114.30,230617,,,D*43
$GPRMC,233717.000,A,4234.1444,N,08340.1805,W,18.08,116.30,230617,,,D*48
$GPRMC,233717.200,A,4234.1439,N,08340.1793,W,18.07,118.21,230617,,,D*41
$GPRMC,233717.400,A,4234.1434,N,08340.1781,W,17.78,120.23,230617,,,D*47
$GPRMC,233717.600,A,4234.1429,N,08340.1769,W,17.60,121.02,230617,,,D*44
$GPRMC,233717.800,A,4234.1424,N,08340.1758,W,17.40,120.94,230617,,,D*49
$GPRMC,233718.000,A,4234.1418,N,08340.1747,W,17.08,121.69,230617,,,D*40
$GPRMC,233718.200,A,4234.1413,N,08340.1736,W,16.88,121.93,230617,,,D*43
$GPRMC,233718.400,A,4234.1408,N,08340.1726,W,16.66,121.79,230617,,,D*4A
$GPRMC,233718.600,A,4234.1403,N,08340.1716,W,16.45,121.61,230617,,,D*48
$GPRMC,233718.800,A,4234.1398,N,08340.1706,W,16.23,121.22,230617,,,D*45
$GPRMC,233719.000,A,4234.1393,N,08340.1696,W,16.02,120.00,230617,,,D*4D
$GPRMC,233719.200,A,4234.1388,N,08340.1686,W,15.82,119.61,230617,,,D*42
$GPRMC,233719.400,A,4234.1384,N,08340.1676,W,15.52,118.49,230617,,,D*41
$GPRMC,233719.600,A,4234.1379,N,08340.1666,W,15.26,116.83,230617,,,D*4B
$GPRMC,233719.800,A,4234.1375,N,08340.1656,W,15.10,115.66,230617,,,D*47
$GPRMC,233720.000,A,4234.1372,N,08340.1646,W,14.86,113.81,230617,,,D*42
$GPRMC,233720.200,A,4234.1368,N,08340.1635,W,14.61,110.15,230617,,,D*48
$GPRMC,233720.400,A,4234.1366,N,08340.1625,W,14.60,106.52,230617,,,D*44
$GPRMC,233720.600,A,4234.1364,N,08340.1615,W,14.41,101.78,230617,,,D*4B
$GPRMC,233720.800,A,4234.1362,N,08340.1604,W,14.77,100.22,230617,,,D*48
$GPRMC,233721.000,A,4234.1361,N,08340.1594,W,14.82,96.57,230617,,,D*7E
$GPRMC,233721.200,A,4234.1361,N,08340.1583,W,15.10,95.09,230617,,,D*78
$GPRMC,233721.400,A,4234.1361,N,08340.1572,W,14.73,90.28,230617,,,D*72
$GPRMC,233721.600,A,4234.1361,N,08340.1561,W,14.79,88.04,230617,,,D*7F
$GPRMC,233721.800,A,4234.1362,N,08340.1551,W,14.98,84.56,230617,,,D*75
$GPRMC,233722.000,A,4234.1363,N,08340.1539,W,15.27,82.62,230617,,,D*75
$GPRMC,233722.200,A,4234.1365,N,08340.1528,W,15.30,80.05,230617,,,D*74
$GPRMC,233722.400,A,4234.1367,N,08340.1516,W,15.59,76.86,230617,,,D*70
$GPRMC,233722.600,A,4234.1369,N,08340.1505,W,16.02,74.51,230617,,,D*7B
$GPRMC,233722.800,A,4234.1372,N,08340.1493,W,16.08,70.32,230617,,,D*7A
$GPRMC,233723.000,A,4234.1376,N,08340.1482,W,16.33,68.31,230617,,,D*75
$GPRMC,233723.200,A,4234.1380,N,08340.1471,W,16.38,65.10,230617,,,D*77
$GPRMC,233723.400,A,4234.1384,N,08340.1459,W,16.92,62.29,230617,,,D*72
$GPRMC,233723.600,A,4234.1389,N,08340.1448,W,17.17,59.82,230617,,,D*78
$GPRMC,233723.800,A,4234.1394,N,08340.1437,W,17.41,58.12,230617,,,D*79
$GPRMC,233724.000,A,4234.1400,N,08340.1425,W,17.70,56.57,230617,,,D*72
$GPRMC,233724.200,A,4234.1406,N,08340.1414,W,18.07,54.68,230617,,,D*75
$GPRMC,233724.400,A,4234.1412,N,08340.1402,W,18.42,52.98,230617,,,D*79
$GPRMC,233724.600,A,4234.1418,N,08340.1391,W,18.73,51.00,230617,,,D*7C
